speech_id,truth,pred,prob_far_left,prob_left,prob_centre_left,prob_centre,prob_centre_right,prob_right,prob_far_right,entropy,top_prob,second_prob,top_category_from_probs,text_preview
d5c561ee-2d03-eb11-9146-901b0e9b71a8,centre,far_right,0.0311218431722348,0.0412157657688316,0.0910199589338888,0.2040499192182555,0.2365694473701068,0.1141990457557447,0.2818240197809376,1.7276136759588918,0.2818240197809376,0.2365694473701068,far_right,"<p>Herr talman! Jag får påminna Jimmie Åkesson om att det var den regering som jag leder som lade om migrationspolitiken. De förutvarande migrationsreglerna infördes 2009, tror jag, eller beslutades i alla fall då. Vi lade om dem. Vi ska inte tillbaka till den situation vi hade 2015. Nu arbetar vi på en ny lagstiftning som ersätter den tillfälliga. Det är det första jag vill ha sagt.</p><p> STYLEREF Kantrubrik \* MERGEFORMAT Partiledardebatt</p><p>Det andra är att integration är A och O. Det är ingen tvekan om det. Men i den förra partiledardebatten här i Sveriges riksdag, tror jag, frågade ja"
f715cb82-f493-ec11-916c-901b0e9b71a0,centre,centre_right,0.0451497274518904,0.0445456874124568,0.1800400910014551,0.1263795208234691,0.2832699435386856,0.0532657833010249,0.2673492464710179,1.7147506947219955,0.2832699435386856,0.2673492464710179,centre_right,<p>Fru talman! Anledningen till att vi återkommer till denna fråga är naturligtvis att varken Jonny Cato eller någon annan från hans parti klarar av att ge ett vettigt svar. En målbild om 40 miljoner nya invandrare innebär ju inte per definition att invandringen inte skulle vara reglerad. Den kan vara reglerad fast på ett väldigt löst sätt. Det kan fortfarande vara så att man har regler. Detta är alltså ett icke-svar.</p><p>Men låt oss då bortse från de 40 miljonerna. Jag kan tolka Jonny Cato generöst och säga att jag tolkar svaret som att Centerpartiet nu frångår detta. 40 miljoner är för myc
a4540a64-5fbb-e511-9431-00262d0d0c40,centre_left,centre_left,0.0987340186268293,0.0991211844503544,0.3672584076008267,0.1394381217973102,0.1685260642719561,0.0178964155728183,0.109025787679905,1.7140103298364,0.3672584076008267,0.1685260642719561,centre_left,"<p>Herr talman! Om Hammarbergh inte förstår vår budget skulle jag uppmana honom att titta på budgetdebatterna i finansutskottet, där vi diskuterar invandringskostnaderna dagligen.</p><p>Vi har till och med en bilaga till vår budget där vi i detalj går igenom invandringskostnaderna. Det här är inte första året vi gör det. Det gjorde vi till och med innan vi kom in i riksdagen - vi lade en budget om invandringskostnaderna redan 2009, där vi i detalj förklarade hur vi gör.</p><p>Vad vi räknar med är att vi år 2016 kan minska invandringen med 95 procent. Vi räknar inte ens med 100 procent utan med"
ddd5f69f-c239-e911-9116-901b0eac4c78,centre_right,far_left,0.3417367379491106,0.0669837373188871,0.0827697187454565,0.0881479161688358,0.2585939499541823,0.1119794361204128,0.0497885037431146,1.7126139124629745,0.3417367379491106,0.2585939499541823,far_left,"<p>Fru talman! Jag arbetar för att vi ska få en sverigedemokratisk statsminister. </p><p>(Applåder)</p><p>Det fanns några bärande delar i Socialdemokraternas valbudskap. Den allra mest bärande delen var att den förskräckliga borgerligheten och den hemska högern har sänkt skatterna för de allra rikaste och vill fortsätta sänka skatterna för de allra rikaste, vilket innebär total katastrof för samhället. Dessutom vill den förskräckliga högern försämra anställningstryggheten. Den förskräckliga högern vill också införa marknadshyror. Nu gör Stefan Löfven allt detta. Det är inga småsaker, fru talma"
9ebb7eea-620d-eb11-9146-901b0e9b71a8,far_right,centre_left,0.0682741948059684,0.0507210018237528,0.3521749957689808,0.1424505796398328,0.126900647583812,0.0427229106151907,0.2167556697624623,1.7077146372996803,0.3521749957689808,0.2167556697624623,centre_left,"<p>Herr talman! I tisdags presenterade Migrationskommittén sitt betänkande för regeringen. Det är en urvattnad historia som snarare kommer att öka volymerna av asylsökande än minska dem. I samband med detta meddelade migrationsministern att han är nöjd med dagens nivåer, så låt oss prata lite grann om siffror.</p><p>De senaste två åren har antalet asylsökande uppgått till över 20 000 per år. De senaste fem åren har Sverige delat ut 650 000 uppehållstillstånd, varav 40 procent till asylrelaterad invandring. Det är i storleksordningen ett nytt Malmö.</p><p>Vi i Sverigedemokraterna är tydliga: Et"
13eccd36-e2d8-eb11-9153-901b0eac4c78,far_right,centre,0.0558703733454753,0.092224180819447,0.1510456271615599,0.3807697328190551,0.1840982201251109,0.0875299832804635,0.0484618824488881,1.7055915257216197,0.3807697328190551,0.1840982201251109,centre,<p>Herr talman! Jag tackar för svaret - fast det inte var ett svar på min fråga.</p><p>Rikspolischefen har vid flera tillfällen sagt att även svensk polis behöver detta verktyg. Min fråga till ministern var följande: Är regeringen beredd att ge tilläggsdirektiv till utredningen?</p><p>Jag kan läsa frågan en gång till så att Damberg inte glömmer bort: Är regeringen beredd att ge tilläggsdirektiv till utredningen?</p>
dd8cc406-62dd-ee11-b1e0-6805cad971a9,centre,left,0.0535931113453083,0.3298658949204146,0.2194915980713246,0.1745050495081913,0.1359282196032397,0.0492312043255038,0.0373849222260175,1.7025464338085858,0.3298658949204146,0.2194915980713246,left,<p>Fru talman! Patrik Björck har frågat statsministern om han kan redogöra för hur Regeringskansliets löneprinciper kom till och om dessa principer kommer att tillämpas. Frågan har ställts mot bakgrund av en debattartikel i Dagens Nyheter. Interpellationen har överlämnats till mig.</p><p>Lönedirektiven tas fram som ett led i det årliga arbetet med att se över lönen för de medarbetare som omfattas av ramavtalet för lönesättning i staten. Direktiven innehåller bland annat de principer och verksamhetsprioriteringar som ska ligga till grund för lönesättningen. För Regeringskansliet är detta ett vi
bd676d73-ba22-ec11-915b-901b0eac4c78,centre_right,centre_right,0.0927495815511425,0.2813081110325529,0.0874615717622111,0.0408955420191656,0.3218307535700115,0.1222567856473227,0.0534976544175933,1.6996215287038123,0.3218307535700115,0.2813081110325529,centre_right,"<p>Fru talman! Min fråga till statsministern handlar om byggbranschen. I och med att jag själv kommer från byggbranschen har jag träffat många svenska byggnadsarbetare som oroar sig för att konkurreras ut av arbetskraft som inte får sjysta löner, inte betalar skatt och avgifter i Sverige och arbetar i urusel arbetsmiljö och har alldeles för lång arbetstid.</p><p>Regeringen har satsat hårt för att motverka arbetslivskriminalitet. Det har till exempel gjorts över 5 000 myndighetsgemensamma kontroller, bland annat av byggbranschen.</p><p>Nu till min fråga. Är statsministern beredd att vidta ytter"
08d56cef-3ebd-e611-9445-00262d0d7125,centre,centre_left,0.0595061934303735,0.0525618252577416,0.3660030924802124,0.1441794748708764,0.1883764296046426,0.037981655945316,0.1513913284108373,1.6943422044501495,0.3660030924802124,0.1883764296046426,centre_left,"<p>Herr talman! Min fråga är lite på samma tema.</p><p>Förra höstens invandringskaos har flyttat debatten i en helt annan riktning än den vi är vana vid när det gäller migrationsfrågorna. Även de gamla partierna i riksdagen har insett att det trots vad man tidigare har sagt finns en gräns för vad vårt land klarar av.</p><p>Det har vidtagits vissa åtgärder - långt ifrån tillräckliga, men ändå. De åtgärderna har haft ett brett stöd i riksdagen. Det är väl ett steg i rätt riktning.</p><p>Om man lyssnar på debatten i dag kan man lätt få intrycket att gränsen är stängd; det kommer ingen mer till Sv"
18293cf4-9478-e811-9109-901b0eac4c70,far_right,centre_right,0.0687742322478828,0.0962739816698417,0.2435949708588324,0.0161527028169194,0.2601696435803871,0.064369711082793,0.2506647577433433,1.69379639430935,0.2601696435803871,0.2506647577433433,centre_right,"<p>Herr talman! I Sverigedemokraternas värld finns det ingenting som inte går att koppla till invandring och migration. Det finns inget ont som inte kan härledas till oss som har invandrat.</p><p>Faktum är att det sedan 2014 finns stora överskott i statens finanser, därför att vi har haft en stark arbetsmarknadspolitik. I dag är överskotten så stora att vi har den lägsta statsskulden sedan 1977.</p><p>Precis som Julia Kronlid säger har vi fått rapporter om att antalet utförsäkrade har blivit alldeles för stort. Vi ska ha en sjukförsäkring som vi kan lita på. Jag menar att det finns anledning a"
7f835025-b1c7-ec11-9170-0090facf175a,left,far_left,0.2668926881842522,0.0098785914474418,0.1353085545826668,0.2060728753503631,0.1057702870976693,0.0357577543001825,0.2403192490374241,1.6936594489794017,0.2668926881842522,0.2403192490374241,far_left,"<p>Fru talman! Det rinner blod från mitt ansikte. Det blir en blodpöl under mig. Glasögonen flyger iväg i ett slag, och så tar de min telefon och vill att jag ska öppna den. Men telefonen känner inte igen mitt ansikte.</p><p>Detta är ett vittnesmål från Brårapporten om våldet och rånen mot ungdomar. Hur kan vårt samhälle, som har barnkonventionen som lag och där barns rättigheter påpekas i varje sammanhang, låta det här gå så långt? Och vad görs åt det faktum att det finns en splittring i samhället? Som mina kollegor påpekade är det främst ungdomar med invandrarursprung som angriper ungdomar s"
21463d1b-de19-e711-944c-00262d0d7125,centre,centre,0.0977612444131263,0.0377709853997715,0.2163379290404479,0.2957269227970885,0.2496827420832013,0.0458859949093145,0.0568341813570498,1.6933788612945069,0.2957269227970885,0.2496827420832013,centre,<p>Herr talman! Regeringen är mycket tydlig i fråga om detta. Det ska beslutas på nationell nivå om skogen. Det är inte något beslut som ska tas på EU-nivå. Det är också reglerat i EU-fördrag. </p>
2d24adc5-9986-e411-9414-00262d0d0c40,far_right,centre_left,0.0501529165119171,0.0493795835401009,0.3625114098719109,0.161764229578725,0.1159615908847199,0.0533319257572008,0.2068983438554251,1.6932889165539455,0.3625114098719109,0.2068983438554251,centre_left,<p>Herr talman! Låt mig börja med det viktigaste. Människoliv kan inte värderas i pengar. Vi kan inte skicka tillbaka människor som kan bli mördade. Det är vad det handlar om.</p><p>Låt oss ändå gå in på de ekonomiska aspekterna. Här diskuterades det som att Sverige är nära kollaps. Men omvärldens syn på Sverige ger en helt annan bild.</p><p>Från till exempel Statens ekonomiska forskningscentral i Finland tittar man mot Sverige. Eftersom vi har haft en högre tillväxt menar man att de borde öka invandringen till Finland för att klara de utmaningar som finns på arbetsmarknaden.</p><p> STYLEREF K
f5d48639-3613-e511-9422-00262d0d0c40,far_right,centre,0.0927096780133398,0.0377758888274337,0.1153948332919385,0.3443694864116951,0.1972978517433528,0.184386779602528,0.0280654821097119,1.692794388016547,0.3443694864116951,0.1972978517433528,centre,"<p>Herr talman! Jag delar inte Johnny Skalins uppfattning och inställning. Sverige är en stark nation, tycker jag. Därför är vi med.</p><p>Vi ska eftersträva att andra ska göra affärer med oss och acceptera oss. Men vi måste ställa oss frågan om alla andra runt omkring oss vill göra affärer med oss och acceptera oss när vi backar och tar flera steg tillbaka.</p><p>Perspektivet i Sverigedemokraternas värld är att alla fel och alla bekymmer som Sverige har kommer från EU, invandrarna och den övriga omvärlden. Då undrar jag om det här perspektivet egentligen kan stämma med verkligheten och kompas"
6624c684-b47a-e811-9109-901b0eac4c70,centre_right,centre_left,0.1814499368993056,0.1369734153705804,0.2813620309175593,0.0483259962284289,0.243524617135118,0.0057079101234609,0.1026560933255467,1.6923668373852936,0.2813620309175593,0.243524617135118,centre_left,<p>Herr talman! Man kan reagera på språkbruk. Jag reagerar på innehåll. Det är ett faktum att de här personerna saknar skyddsbehov. Då är det enligt mig ett faktum att de har missbrukat asylsystemet när de valt att söka asyl i Sverige. Gällande Dublinreglerna kan jag säga att det är svårt att ta sig till Sverige som första land.</p><p></p><p>Jag tycker inte att jag får tillräckligt svar på frågan. Det här handlar om vuxna personer utan skyddsbehov som kommer från områden där man ofta kanske också saknar någon som helst koppling till vår arbetsmarknad och saknar utbildning som behövs här. Hur s
309def8c-c034-e711-9452-00262d0d0c40,centre_right,centre_right,0.0332761268110981,0.1227965449621053,0.2337816756556126,0.2132561261916289,0.2959442711566278,0.0749212936402427,0.0260239615826843,1.6895116381687727,0.2959442711566278,0.2337816756556126,centre_right,"<p>Herr talman! Vi står på toppen av en bortslösad högkonjunktur. Varför går det bra för Sverige? Det finns en mängd olika svar på den frågan, men ett viktigt sätt att analysera detta är att rätt saker gjordes dels efter 90talskrisen genom kloka strukturreformer, dels av två alliansregeringar som såg till att det fanns betydligt bättre incitament att röra sig från utanförskap till arbete.</p><p>Nu lever vi bland annat på frukterna från detta. Med all respekt för Magdalena Anderssons värv finns det svårare saker i svensk politik än att administrera en urstark högkonjunktur. Frågan är vad vi gör"
0f76ce7e-b2f8-ed11-b1c9-6805cad971a9,far_right,centre_left,0.0533638129525591,0.0488835743482215,0.3028968601689377,0.1784485244160422,0.1181224329158428,0.0326816035148022,0.2656031916835942,1.6894912663134618,0.3028968601689377,0.2656031916835942,centre_left,"<p>Herr talman och statsministern! Invandrings- och integrationspolitiken har varit en het sak i Sverige under framför allt de senaste åren. Under de två senaste valrörelserna har den, skulle jag säga, varit en fråga som varit avgörande för väljarna på många sätt.</p><p>Sedan valet har Sverige beviljat omkring 15 000 uppehållstillstånd till asylrelaterade migranter. Vi vet - detta är allmänt erkänt och känt i dag - att just den asylrelaterade invandringen de senaste decennierna har inneburit en gigantisk belastning för Sverige, för det svenska samhället, för välfärden, för tryggheten och för m"
4b8e8bf6-bd3b-eb11-914a-901b0e9b71a8,right,centre_left,0.0510612746504563,0.018160409591992,0.3252471581515735,0.0650322563616018,0.1954459254414481,0.1474144263349729,0.1976385494679551,1.6894426532960767,0.3252471581515735,0.1976385494679551,centre_left,"<p>Herr talman! Jag noterar att det inte kom ett enda ord om den nya humanitära skyddsgrunden, som alltså är den mest generösa vi har sett i Sverige i modern tid. Det är något symtomatiskt. </p><p>Ingen vet var vi har Socialdemokraterna i invandringspolitiken. Det enda vi vet är att vi inte vet var vi har dem. Före valet sa Socialdemokraterna att migrationspolitiken ska utgå ifrån en miniminivå och att principerna i den tillfälliga lagen ska ligga fast. I januari i år sa Stefan Löfven till DN att antalet asylsökande måste minska drastiskt. I somras ställde sig Socialdemokraterna bakom en invan"
681e1b15-7dcc-ec11-9170-0090facf175a,left,centre_left,0.0575115177540644,0.1395186165122063,0.3338843249995256,0.1516195595166234,0.2341589332429123,0.0647398333783547,0.018567214596313,1.6824742153400711,0.3338843249995256,0.2341589332429123,centre_left,"<p> STYLEREF Kantrubrik \* MERGEFORMAT Svar på interpellationer</p><p>Herr talman! Tack, ministern, för svaret på min interpellation!</p><p>Jag måste erkänna att det är svårt att ha ordentligt fokus på inrikespolitiska frågor när vi befinner oss i den situation som vi gör just nu i Europa. Alldeles nyligen kom rapporter om att det pågår intensiva strider utanför Ukrainas huvudstad Kiev. Men på samma sätt som kriget i Ukraina nu skördar liv skördar narkotikan i Sverige oerhört många liv. Faktum är att Sverige har den högsta narkotikarelaterade dödligheten i Europa. Det är förvisso vanskligt att"
fc231088-a487-e911-9121-901b0e9b71a0,centre_left,centre,0.0496372708279753,0.0707142958995429,0.2228973084267952,0.3673369098060774,0.1651253711832723,0.0605423257942668,0.0637465180620699,1.681517654547719,0.3673369098060774,0.2228973084267952,centre,"<p>Fru talman! Jag vill börja med att yrka bifall till Vänsterpartiets reservation nr 1. </p><p>Det här är alltså ytterligare ett betänkande som behandlar motioner från i höstas, och därför är det mycket gott och blandat om riksdagens arbetsformer. De gäller hur vi ska bedriva vårt arbete i huset och de regler som finns. Det gäller regler för utskotten, valet av talman, flaggor, hur vi är placerade, vilka ersättningar vi får och så vidare.</p><p>Alla motionsförslag avstyrks av utskottet, och jag delar utskottets bedömning i alla fall utom ett, där vi har en reservation. Den gäller ersättningar"
3ac082c6-d9fe-ec11-9174-901b0e9b71a0,far_left,right,0.0393648112342394,0.0436287812725211,0.2134609805445079,0.2246173153824496,0.1291760478260858,0.3120044002517319,0.0377476634884641,1.6805346113520239,0.3120044002517319,0.2246173153824496,right,"<p>Fru talman! Visste du att brottsoffrets otrohet kan leda till sänkt straff för gärningsmannen?</p><p>Tänk dig att en kvinna som lever med en destruktiv och våldsam man som misshandlar henne skulle vara otrogen och att mannen som misshandlar henne - alltså förövaren, han som begår brottet - skulle kunna hänvisa till att kvinnans otrohet är ett kränkande beteende och då få ett lägre straff.</p><p>I dag finns det i 29 kap. 3 § brottsbalken en skrivning om strafflindring, och genom olika lagändringar har strafflindringsskälet om annans uppenbart kränkande beteende kommit att betyda otrohet. Det"
bda7a46b-877d-ee11-87d0-6805cad9744d,centre_right,centre,0.0406016528390862,0.0312775241524406,0.1129599053666976,0.3440498116857405,0.2405409941695168,0.076669272377367,0.1539008394091512,1.6795440413058231,0.3440498116857405,0.2405409941695168,centre,"<p>Fru talman! Just nu pågår också en folkvandring från Afghanistan. Uppemot två miljoner personer har flyttat därifrån till Iran sedan 2021, och Pakistan - ett annat grannland - verkar ha beslutat att en stor del av de afghaner som bor där måste lämna landet efter ett antal uppmärksammade terrorbrott där afghaner har varit involverade.</p><p>Vi vet att både Iran och Ryssland ser migrationen som ett instrument som de kommer att vilja använda mot Europa, och de kommer sannolikt att hjälpa dessa personer på vägen mot EU. Vilken beredskap har Sverige för en ny våg av unga män från Afghanistan i d"
a51af306-e465-e911-911b-901b0eac4c78,centre,centre_left,0.0061431650903908,0.1665435365285321,0.2667817775620008,0.1563390343646069,0.2486161646589949,0.0268553890169797,0.1287209327784946,1.6795113675238549,0.2667817775620008,0.2486161646589949,centre_left,"<p>Fru talman! Jag tror att det är bortom endast åsikter om invandringens volym spelar roll eller inte. Det är nog en slutsats som alla landade i efter 2015. Jag vet att er samarbetspartner Socialdemokraterna definitivt gjorde det, Alireza Akhondi.</p><p> STYLEREF Kantrubrik \* MERGEFORMAT Arbetsmarknad och arbetslöshetsförsäk-ringen</p><p>Det är därför jag tycker att den allians som finns mellan Centern, Liberalerna och Socialdemokraterna är lite olustig med tanke på hur aggressiv retoriken är när man nu ska införa stora impopulära reformer med hänvisning till just invandringen. Socialdemokra"
e38edfdc-bf39-ed11-9178-901b0e9b71a8,far_right,centre_right,0.1038092122667626,0.029307972006632,0.2195828638778872,0.1281284587009415,0.3370752160900145,0.0223751022873343,0.1597211747704277,1.6793182413282257,0.3370752160900145,0.2195828638778872,centre_right,"<p> STYLEREF Kantrubrik \* MERGEFORMAT Frågestund</p><p>Fru talman! Problemen med folkbokföringen har blivit mer och mer uppenbara på sistone. På grund av den stora och okontrollerade invandringen har också problem uppdagats med att många invandrare har flera identiteter, vilket kan utnyttjas bland annat i samband med bidragsfusk och organiserad brottslighet. Migrationsverket bedömde 2017 att det fanns cirka 60 000 individer registrerade med två eller fler kända identiteter, för övrigt med ett stort förmodat mörkertal. Skatteverket har gjort bedömningen att mellan 30 och 50 procent av de nyanl"
f42baa24-5d2d-e611-9437-00262d0d7125,far_left,right,0.0544104319159463,0.0506509409682551,0.092847134791168,0.1680838434397328,0.2119516679630406,0.3705735252996633,0.0514824556221936,1.6793171165303036,0.3705735252996633,0.2119516679630406,right,<p>Herr talman! Återigen kommer jag att hålla mig relativt kort.</p><p>I likhet med alla andra tycker vi sverigedemokrater att också detta är ett bra lagförslag. Låt mig kommentera vad Ellen Juntti har sagt om flerfaldig brottslighet och tillkännagivandet. Det är bra. Vi försökte febrilt att få fram ett tillkännagivande under förra mandatperioden för att komma åt det som kallas flerfaldig brottslighet. Det handlade om att utvidga tillägg i straffskalan och att ta bort den samlade bedömningen för vissa fall så att det blir fråga om en kumulationsprincip. Men vi talade för döva öron - inför den 
e523adc5-9986-e411-9414-00262d0d0c40,far_right,far_right,0.0517294304348032,0.1305738179250768,0.2321277080285306,0.0633556477860328,0.2157409579753448,0.0122867106491173,0.2941857272010942,1.6777237800233713,0.2941857272010942,0.2321277080285306,far_right,"<p>Herr talman! Nu läser jag ur Sverigedemokraternas budget, s. 3 i motionen <em>Utgiftsområde 8 Migration</em>: ""Sverigedemokraterna önskar minska asyl- och anhöriginvandringen med 90 procent."" Man skriver senare i motionen att man också vill minska arbetskraftsinvandringen, men asyl- och anhöriginvandringen vill man alltså minska med 90 procent. Asyl får en människa som behöver skydd för sitt liv.</p>"
