speech_id,header,talare,party,stratified_top,stratified_score,ollama_top,ollama_top_score,ollama_scores,text_preview,ollama_prob_far_left,ollama_prob_left,ollama_prob_centre_left,ollama_prob_centre,ollama_prob_centre_right,ollama_prob_right,ollama_prob_far_right
fdee13ca-3518-e611-9437-00262d0d0c40,Mattias Karlsson (SD) (SD),Mattias Karlsson (SD),SD,right,0.4308,left,0.8,"{""far_left"": 0.0, ""left"": 0.8, ""centre_left"": 0.2, ""centre"": 0.0, ""centre_right"": 0.0, ""right"": 0.0, ""far_right"": 0.0}","Jag har också varit den förste att inom partiet plädera för att vi ska dra lärdom av dessa misstag. Vi har gjort misstag, men vi har aldrig samarbetat med terrorister, mördare och torterare. Jag vill fråga statsministern: När du omfamnade Fatah och kallade dem för kära systerparti, visste du då att de ägnade sig åt våld och terrorism, eller tycker du bara att det inte är viktigt att undersöka om d",0.0,0.8,0.2,0.0,0.0,0.0,0.0
0362acbf-4025-ed11-9178-901b0e9b71a8,Eva-Lena Jansson (S) (S),Eva-Lena Jansson (S),S,right,0.4287,left,0.8,"{""far_left"": 0.0, ""left"": 0.8, ""centre_left"": 0.2, ""centre"": 0.0, ""centre_right"": 0.0, ""right"": 0.0, ""far_right"": 0.0}","Jag vill bara ha en kommentar från Hanna Wagenius: Visst behövs en del myndigheter också? I går besökte skatteutskottet en av sina favoritmyndigheter, nämligen skattemyndigheterna. Skattemyndigheterna är ju jätteviktiga i arbetet med att säkerställa att konkurrensen inte snedvrids. Jag uppfattade att Hanna Wagenius sa att myndigheter inte skapar jobb, men de skapar i alla fall bra konkurrens genom",0.0,0.8,0.2,0.0,0.0,0.0,0.0
55edea43-7d40-ec11-9164-0090facf175a,Statsrådet Anders Ygeman (S) (S),Statsrådet Anders Ygeman (S),S,left,0.7308,left,0.5,"{""far_left"": 0.0, ""left"": 0.5, ""centre_left"": 0.3, ""centre"": 0.2, ""centre_right"": 0.0, ""right"": 0.0, ""far_right"": 0.0}","Framför allt handlar det om att vi vill att energimixen ska vara en nationell angelägenhet. Först bara ett litet tillrättaläggande: Europa svettas på grund av höga energipriser, men Sverige svettas inte i så hög grad. Vi är 99,2 procent fria från fossilkraft, och det har varit en bättre situation än i många andra länder. Det finns ett väldigt enkelt svar på Lars Hjälmereds fråga: Vi följer det vi ",0.0,0.5,0.3,0.2,0.0,0.0,0.0
5284c086-cf85-ec11-9163-901b0eac4c70,Eva-Lena Jansson (S) (S),Eva-Lena Jansson (S),S,left,0.745,centre_left,0.631578947368421,"{""far_left"": 0.0, ""left"": 0.2105263157894737, ""centre_left"": 0.631578947368421, ""centre"": 0.10526315789473685, ""centre_right"": 0.052631578947368425, ""right"": 0.0, ""far_right"": 0.0}",Jag tror inte att Niklas Wykman lyssnade på mitt anförande. Jag försökte redogöra för att det handlade om en helhet i budgetprocessen. Om Niklas Wykman inte förstod vad jag sa då vet jag inte riktigt om mitt svar här kan tillföra någonting mer.,0.0,0.2105263157894737,0.631578947368421,0.10526315789473685,0.052631578947368425,0.0,0.0
80fad202-ccc0-ec11-9167-901b0eac4c78,Birger Lahti (V) (V),Birger Lahti (V),V,left,0.72,centre_left,0.6,"{""far_left"": 0.0, ""left"": 0.4, ""centre_left"": 0.6, ""centre"": 0.0, ""centre_right"": 0.0, ""right"": 0.0, ""far_right"": 0.0}","Men marginalprissättningen talar inte för den politik som vi vill införa, alltså att bygga ut det förnybara jättemycket. Tack för svaret, ledamoten Tovatt! Jag håller med om att vi givetvis ska hjälpa till och vara solidariska med andra länder när vi har överskott. Men jag vet också att vi har skilda åsikter i mitt parti. Det blir inte lätt att övertyga landsbygdsbor i en kommun där man försöker a",0.0,0.4,0.6,0.0,0.0,0.0,0.0
1723765d-cb75-ef11-87e5-6805cad9744d,Olle Thorell (S) (S),Olle Thorell (S),S,left,0.7503,left,0.8,"{""far_left"": 0.0, ""left"": 0.8, ""centre_left"": 0.2, ""centre"": 0.0, ""centre_right"": 0.0, ""right"": 0.0, ""far_right"": 0.0}","Jag ska inte gå i polemik med Joar Forssell om det kalla kriget mellan liberala och illiberala krafter eller vad som är fake news och inte. Jag tänkte i stället ägna repliken åt ett annat område som inte har diskuterats så mycket hittills i debatten. Det gäller utvecklingsforskningen. Liberalerna är det parti som har Utbildningsdepartementet, och de har en historia av att stå upp för forskning och",0.0,0.8,0.2,0.0,0.0,0.0,0.0
5e0f0b93-7318-ef11-87dd-6805cad9744d,Nooshi Dadgostar (V) (V),Nooshi Dadgostar (V),V,right,0.5266,far_left,0.8,"{""far_left"": 0.8, ""left"": 0.2, ""centre_left"": 0.0, ""centre"": 0.0, ""centre_right"": 0.0, ""right"": 0.0, ""far_right"": 0.0}","Vi ska ha ett Sverige och ett Europa där tågen går i tid och där man kan lägga sig att sova i Stockholm och vakna upp i Paris, Prag eller Rom. Jag noterar att Ulf Kristersson inte är i salen utan har valt att ha en presskonferens mitt i partiledardebatten, i stället för att ha den strax efteråt. Jag hoppas att det finns goda skäl för detta. Men kanske är det för att slippa ta ansvar för det han be",0.8,0.2,0.0,0.0,0.0,0.0,0.0
0c58f121-bc29-ef11-b1e6-6805cad971a9,Olle Thorell (S) (S),Olle Thorell (S),S,left,0.7579,left,0.8421052631578947,"{""far_left"": 0.0, ""left"": 0.8421052631578947, ""centre_left"": 0.10526315789473684, ""centre"": 0.05263157894736842, ""centre_right"": 0.0, ""right"": 0.0, ""far_right"": 0.0}","Jag vill därför fråga biståndsminister Forssell: När nu regeringen ändrar biståndsförmedlandet och garanterar SD en given del av det partianknutna biståndet, på vilket sätt kan ministern garantera att svenska skattepengar inte används för att Sverigedemokraterna får möjlighet att sprida sina trollfabriksmetoder på export till andra länder? Min fråga går till biståndsminister Forssell och gäller de",0.0,0.8421052631578947,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0
6c4847b9-cd7f-ee11-87d0-6805cad9744d,Olle Thorell (S) (S),Olle Thorell (S),S,left,0.7229,left,0.9183673469387755,"{""far_left"": 0.0, ""left"": 0.9183673469387755, ""centre_left"": 0.05102040816326531, ""centre"": 0.020408163265306124, ""centre_right"": 0.010204081632653062, ""right"": 0.0, ""far_right"": 0.0}","Jag ska förekomma statsrådet när det gäller enprocentsmålet. Vi kräver åtminstone en skrivelse till riksdagen och en sedvanlig remissomgång så att vi har möjlighet att debattera frågan här i kammaren annat än i interpellationsdebatter. Tack, statsrådet, för svaret! Det vi nu ser är den största omläggningen av svensk bistånds- och utvecklingspolitik på flera decennier. Förutom att ha skrotat enproc",0.0,0.9183673469387755,0.05102040816326531,0.020408163265306124,0.010204081632653062,0.0,0.0
924ae10b-4db5-ee11-87d4-6805cad9744d,Malin Larsson (S) (S),Malin Larsson (S),S,left,0.7241,left,0.8,"{""far_left"": 0.0, ""left"": 0.8, ""centre_left"": 0.2, ""centre"": 0.0, ""centre_right"": 0.0, ""right"": 0.0, ""far_right"": 0.0}",Vi måste ha mer kunskap. De kan ju ta genetikprover på laxen för att vi ska se var laxen de fiskar kommer från. Vi måste också vara rädda om den. STYLEREF Kantrubrik \* MERGEFORMAT Svar på interpellationer Fru talman! Jag tackar statsrådet för en viktig interpellationsdebatt. Som jag inledde med är laxen en otroligt viktig resurs för lokalsamhället men också ett viktigt bidrag till en levande land,0.0,0.8,0.2,0.0,0.0,0.0,0.0
77b3d0fb-cc3a-ef11-87e1-6805cad9744d,David Perez (SD) (SD),David Perez (SD),SD,right,0.3854,centre_right,0.375,"{""far_left"": 0.0, ""left"": 0.12500000000000003, ""centre_left"": 0.25000000000000006, ""centre"": 0.1875, ""centre_right"": 0.375, ""right"": 0.06250000000000001, ""far_right"": 0.0}","Jag vill börja med att tacka för den fina parentationen. Det är viktigt med god konkurrens för att pressa priser, och det gäller även bolån. Vi föreslår även att staten bör se över fler möjligheter till bostadsköp, framför allt för förstagångsköpare och unga vuxna så att även dessa kan komma in på bostadsmarknaden. Vi anser även att det andra amorteringskravet behöver ses över eller tas bort. Vi a",0.0,0.12500000000000003,0.25000000000000006,0.1875,0.375,0.06250000000000001,0.0
0396e6d9-44ca-e911-9123-901b0eac4c78,Johan Büser (S) (S),Johan Büser (S),S,right,0.4286,left,0.8,"{""far_left"": 0.0, ""left"": 0.8, ""centre_left"": 0.2, ""centre"": 0.0, ""centre_right"": 0.0, ""right"": 0.0, ""far_right"": 0.0}","Vi ska ta det ansvaret och se till att investera i sjöfarten och i hela infrastrukturen över huvud taget. Långsiktigt behöver vi investera, både för att kommande generationer ska få ta del av infrastrukturen och för att vi ska få effekt i de miljömål som vi har kommit överens om. STYLEREF Kantrubrik \* MERGEFORMAT Sjöfartsfrågor Fru talman! Det gläder mig särskilt att höra ledamoten Anders Hansson",0.0,0.8,0.2,0.0,0.0,0.0,0.0
2b00c369-2f40-e911-9116-901b0eac4c78,Markus Wiechel (SD) (SD),Markus Wiechel (SD),SD,centre_left,0.3707,centre_right,0.95,"{""far_left"": 0.0, ""left"": 0.0, ""centre_left"": 0.0, ""centre"": 0.05, ""centre_right"": 0.95, ""right"": 0.0, ""far_right"": 0.0}","Som sverigedemokrat är jag en varm anhängare av att hjälpa utsatta människor, oavsett om det är i Sverige eller i andra länder. Jag skulle nog säga att detta att man kallar det för en feministisk utrikespolitik är en snygg pr-kupp, men det säger faktiskt inte särskilt mycket. Under åren med Stefan Löfven som statsminister har det gjorts enorma avräkningar från biståndsbudgeten till följd av flykti",0.0,0.0,0.0,0.05,0.95,0.0,0.0
e0430028-2952-e911-911c-0090facf175a,Ludvig Aspling (SD) (SD),Ludvig Aspling (SD),SD,right,0.5,left,0.8163265306122449,"{""far_left"": 0.0, ""left"": 0.8163265306122449, ""centre_left"": 0.10204081632653061, ""centre"": 0.05102040816326531, ""centre_right"": 0.02040816326530612, ""right"": 0.01020408163265306, ""far_right"": 0.0}",Jag vill därför att statsrådet svarar på en mycket enkel fråga: Varför väljer unionen att inte sätta upp tydliga och uppföljbara mål i budgetförslaget? Sverige har sedan inträdet bidragit med ungefär 600 miljarder kronor till EU:s gemensamma budget. Det är den överlägset största investeringen i Sveriges historia. Den samlade EU-budgeten för år 2021 omfattar enligt föreliggande förslag ungefär 1 66,0.0,0.8163265306122449,0.10204081632653061,0.05102040816326531,0.02040816326530612,0.01020408163265306,0.0
eea61001-fb56-ee11-b1d0-6805cad971a9,Nooshi Dadgostar (V) (V),Nooshi Dadgostar (V),V,left,0.7607,left,0.8421052631578947,"{""far_left"": 0.0, ""left"": 0.8421052631578947, ""centre_left"": 0.10526315789473684, ""centre"": 0.05263157894736842, ""centre_right"": 0.0, ""right"": 0.0, ""far_right"": 0.0}","Politik handlar om att vi ska söka människors förtroende. När det gäller Ulf Kristerssons regering är det många tjänstemän som kommer direkt från olika skolföretag och lobbyorganisationer i samma bransch. Skolministern i Ulf Kristerssons regering, Lotta Edholm, har själv suttit i styrelsen för en av Sveriges mest skandalomsusade skolkoncerner. Hon har både som lobbyist och som politiker aktivt arb",0.0,0.8421052631578947,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0
b433dd11-b995-ed11-9180-901b0e9b71a0,Justitieministern Gunnar Strömmer (M) (M),Justitieministern Gunnar Strömmer (M),M,far_right,0.4737,left,0.6956521739130435,"{""far_left"": 0.0, ""left"": 0.6956521739130435, ""centre_left"": 0.17391304347826086, ""centre"": 0.08695652173913043, ""centre_right"": 0.043478260869565216, ""right"": 0.0, ""far_right"": 0.0}",Jag tycker att det sätt på vilket Alexander Christiansson närmar sig denna fråga är väldigt glädjande - man tar brottsoffrets utgångspunkt. Det är väldigt lätt att man i den rättspolitiska debatten beaktar andra hänsyn eller lyfter upp andra aspekter av brottslighet än konsekvenserna för de enskilda människor som drabbas. Om jag får börja med att säga något generellt har regeringen i samspel med S,0.0,0.6956521739130435,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.0,0.0
40554483-c098-ed11-917f-901b0eac4c70,Ola Möller (S) (S),Ola Möller (S),S,left,0.7281,left,0.8,"{""far_left"": 0.0, ""left"": 0.8, ""centre_left"": 0.2, ""centre"": 0.0, ""centre_right"": 0.0, ""right"": 0.0, ""far_right"": 0.0}",Härligt att ledamoten Kihlström tycker att det är spännande att lyssna på mig! Jag talar gärna fler gånger inför både ledamoten och hans kollegor i resten av högergänget. Det behövs folkbildning här. Dessutom är det bra att ledamoten Kihlström också lyfter fram att Socialdemokraterna när den här mandatperioden är slut inte sedan 2006 har haft majoritet i kammaren med partier som står på samma sida,0.0,0.8,0.2,0.0,0.0,0.0,0.0
92a9df55-250c-ee11-87c3-6805cad9744d,Energi- och näringsministern Ebba Busch (KD) (KD),Energi- och näringsministern Ebba Busch (KD),KD,centre_left,0.577,centre_left,0.631578947368421,"{""far_left"": 0.0, ""left"": 0.2105263157894737, ""centre_left"": 0.631578947368421, ""centre"": 0.10526315789473685, ""centre_right"": 0.052631578947368425, ""right"": 0.0, ""far_right"": 0.0}","Jag kan försäkra ledamoten om att detta är ett viktigt arbete som pågår inom Regeringskansliet. I och med att just denna specifika fråga också handlar om att utreda vad som ska ingå i vår grundlag, och vi har också en del andra svåra frågor som är föremål för att ses över i grundlagen under denna mandatperiod, är det en grannlaga uppgift att se till att vi landar rätt där. Men man kan vila tryggt ",0.0,0.2105263157894737,0.631578947368421,0.10526315789473685,0.052631578947368425,0.0,0.0
8ba30e9d-9986-e411-9414-00262d0d0c40,Eva-Lena Jansson (S) (S),Eva-Lena Jansson (S),S,right,0.4167,left,0.8163265306122449,"{""far_left"": 0.0, ""left"": 0.8163265306122449, ""centre_left"": 0.10204081632653061, ""centre"": 0.05102040816326531, ""centre_right"": 0.02040816326530612, ""right"": 0.01020408163265306, ""far_right"": 0.0}","Det blev ett långt svar där Nordell egentligen inte kunde svara på frågan. Det beror väl på att han inte har läst rapporterna eller på att han har läst rapporterna. Rapporterna från Inspektionen för socialförsäkringen visar att andelen sjukskrivna ökar på grund av vårdvalet. Den rapport som kom från Riksrevisionen visar att man inte får vård efter behov på grund av vårdvalet, lagen om valfrihet. V",0.0,0.8163265306122449,0.10204081632653061,0.05102040816326531,0.02040816326530612,0.01020408163265306,0.0
6b372781-619a-e411-9412-00262d0d7125,Jeff Ahl (SD) (SD),Jeff Ahl (SD),SD,right,0.3475,centre_left,0.4,"{""far_left"": 0.0, ""left"": 0.2, ""centre_left"": 0.4, ""centre"": 0.3, ""centre_right"": 0.1, ""right"": 0.0, ""far_right"": 0.0}","Pernilla Stålhammar svarar inte riktigt på frågan. Praxis är ingen regel eller lag, utan det är just praxis. Men enligt mitt sätt att se det är det i en demokratisk stat meningen att en majoritet ska styra. Om man inte skaffar en majoritet för sin regering i riksdagen har man inte tagit ansvar. Då är det följaktligen regeringen som får ansvar för det kaos som därefter uppstår, framför allt när ett",0.0,0.2,0.4,0.3,0.1,0.0,0.0
d9988cf5-b6c1-e411-941e-00262d0d0c40,Eva-Lena Jansson (S) (S),Eva-Lena Jansson (S),S,left,0.72,left,0.8,"{""far_left"": 0.0, ""left"": 0.8, ""centre_left"": 0.2, ""centre"": 0.0, ""centre_right"": 0.0, ""right"": 0.0, ""far_right"": 0.0}","Jag vill inte det, men ni vill det. Det stämmer som Christian Holm säger att jag har ett fackligt perspektiv. Jag har den bakgrunden. Därför vet jag också skillnad på de olika anställningsformerna, och jag vet hur arbetsmarknaden fungerar med trygga och otrygga anställningar. Min fråga till Christian Holm gällde hur många fler jobb det blir på grund av att de som jobbar blir otryggare. Detta har i",0.0,0.8,0.2,0.0,0.0,0.0,0.0
2b937693-7606-ec11-9160-901b0e9b71a0,Eric Palmqvist (SD) (SD),Eric Palmqvist (SD),SD,right,0.3764,centre_left,0.8421052631578947,"{""far_left"": 0.0, ""left"": 0.10526315789473684, ""centre_left"": 0.8421052631578947, ""centre"": 0.05263157894736842, ""centre_right"": 0.0, ""right"": 0.0, ""far_right"": 0.0}",Jag vill inleda med att yrka bifall till utskottets förslag och be om ursäkt för att jag sannolikt drar över min anmälda talartid något. I går kunde man läsa i Svenska Dagbladet att Sveriges näringsminister Ibrahim Baylan menar att det behövs nya gruvor om vi ska lyckas med elektrifieringen. Under den här våren har Sveriges gruv- och mineralpolitik debatterats flera gånger här i kammaren. Det är b,0.0,0.10526315789473684,0.8421052631578947,0.05263157894736842,0.0,0.0,0.0
a868e860-3b0b-ec11-9160-901b0e9b71a0,Annie Lööf (C) (C),Annie Lööf (C),C,left,0.758,left,0.8421052631578947,"{""far_left"": 0.0, ""left"": 0.8421052631578947, ""centre_left"": 0.10526315789473684, ""centre"": 0.05263157894736842, ""centre_right"": 0.0, ""right"": 0.0, ""far_right"": 0.0}","Vi vill också skärpa straffen och ge kvinnor och barn som utsätts för mäns våld det skydd och det stöd som de behöver. Vi måste tidigt motverka dem, och då måste man arbeta med attityder och normer. Jag skriver under på många av de åtgärder som Kristdemokraterna driver. Vi har också lagt fram en lång rad förslag på dessa områden. Men det handlar också om att förstå den underliggande problematiken,",0.0,0.8421052631578947,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0
7c51d933-3416-ec11-9160-901b0e9b71a0,Infrastrukturministern Tomas Eneroth (S) (S),Infrastrukturministern Tomas Eneroth (S),S,left,0.3917,left,0.8163265306122449,"{""far_left"": 0.0, ""left"": 0.8163265306122449, ""centre_left"": 0.10204081632653061, ""centre"": 0.05102040816326531, ""centre_right"": 0.02040816326530612, ""right"": 0.01020408163265306, ""far_right"": 0.0}","STYLEREF Kantrubrik \* MERGEFORMAT Svar på interpellationer Jag ser förutsättningar för flyget att ställa om, och det är nödvändigt att Sverige och världen gör det. Jag måste säga att Arlanda fungerade bra. Jag tänker att det ändå är på sin plats att påminna om att det bolag som har ansvar för flygverksamheten, Swedavia, bedömer att det vore möjligt och lämpligt att flytta över verksamheten från B",0.0,0.8163265306122449,0.10204081632653061,0.05102040816326531,0.02040816326530612,0.01020408163265306,0.0
122d7b52-b922-ec11-915b-901b0eac4c78,Per Ramhorn (SD) (SD),Per Ramhorn (SD),SD,left,0.762,left,0.5263157894736842,"{""far_left"": 0.0, ""left"": 0.5263157894736842, ""centre_left"": 0.3157894736842105, ""centre"": 0.10526315789473685, ""centre_right"": 0.052631578947368425, ""right"": 0.0, ""far_right"": 0.0}","Regeringen presenterar nu en ny ANDT-strategi, som vi ska ta ställning till här i dag. Strategin har fått ett tillägg i form av ett S och omfattar nu även spel, vilket vi anser är bra. Det är viktigt att man har en strategi som utgår från tydliga, konkreta mål som man kan följa upp och som bidrar till en bättre folkhälsa och räddar liv, vilket vi inte anser att denna strategi gör. Sverigedemokrate",0.0,0.5263157894736842,0.3157894736842105,0.10526315789473685,0.052631578947368425,0.0,0.0
86449a9d-ad34-eb11-914a-901b0e9b71a8,Jonas Andersson (SD) (SD),Jonas Andersson (SD),SD,far_right,0.571,centre_left,0.4,"{""far_left"": 0.0, ""left"": 0.2, ""centre_left"": 0.4, ""centre"": 0.3, ""centre_right"": 0.1, ""right"": 0.0, ""far_right"": 0.0}","Jag tycker att det är jättebra att han tog upp Moderaternas åtta punkter för ett ökat återvändande. Vi måste avskaffa målkonflikter som spårbytet innebär och avveckla gymnasieamnestin. Vi måste se till att det blir den ordning och reda som alla talar om men som få verkar vara beredda att göra någonting för att genomföra. Det går inte bara att stå och säga: Vi ska ha världens bästa återvändande, el",0.0,0.2,0.4,0.3,0.1,0.0,0.0
b83ef66e-b2c3-eb11-9156-901b0e9b71a8,Lorena Delgado Varas (V) (V),Lorena Delgado Varas (V),V,right,0.4286,left,0.8,"{""far_left"": 0.0, ""left"": 0.8, ""centre_left"": 0.2, ""centre"": 0.0, ""centre_right"": 0.0, ""right"": 0.0, ""far_right"": 0.0}","Vi har lämnat in en motivreservation, det vill säga att vi vill ha texten lite förändrad. Vi tycker att EU-länderna tillsammans med andra industriländer borde ta ett initiativ till en storskalig tekniköverföring så att vi kan få fler länder att nå en hållbar utveckling. Jag tänkte tala lite kort. Vi pekar ut att vi är positivt inställda till harmonisering av patenträttigheter och licenssystem men ",0.0,0.8,0.2,0.0,0.0,0.0,0.0
